model,unfairness_metric,unfairness_weight,iteration,unfairness,kappa
GaussianNB,overall_accuracy_equality,2,1,0.12411039411582822,0.4797254265317923
GaussianNB,overall_accuracy_equality,2,2,0.12404457725738816,0.48256792673897997
GaussianNB,overall_accuracy_equality,2,3,0.12304573248841696,0.4760174388956859
GaussianNB,overall_accuracy_equality,2,4,0.12319843873684935,0.4788459470917211
GaussianNB,overall_accuracy_equality,2,5,0.12411040795237346,0.4769997271069982
GaussianNB,overall_accuracy_equality,2,6,0.12347750668203081,0.480801725679463
GaussianNB,overall_accuracy_equality,2,7,0.12120674810613771,0.41489045416424597
GaussianNB,overall_accuracy_equality,2,8,0.1231271571897393,0.4798355319280664
GaussianNB,overall_accuracy_equality,2,9,0.11296298972710303,0.40714493094773263
GaussianNB,overall_accuracy_equality,2,10,0.11990950186820679,0.41337458556609086
GaussianNB,overall_accuracy_equality,2,11,0.14203103686851523,0.44782966124248574
GaussianNB,overall_accuracy_equality,2,12,0.12388433919039418,0.4800991319158101
GaussianNB,overall_accuracy_equality,2,13,0.12377741787330696,0.47974303122571227
GaussianNB,overall_accuracy_equality,2,14,0.1246820875883306,0.47906183746550735
GaussianNB,overall_accuracy_equality,2,15,0.12517936622924947,0.47784405648110306
GaussianNB,overall_accuracy_equality,2,16,0.1268840622654182,0.47858324995426227
GaussianNB,overall_accuracy_equality,2,17,0.0921732369583321,0.36524353112281827
GaussianNB,overall_accuracy_equality,2,18,0.12125662922525393,0.4324764443344697
GaussianNB,overall_accuracy_equality,2,19,0.12224155314049451,0.47807203723035113
GaussianNB,overall_accuracy_equality,2,20,0.11944446411668225,0.47863482122260437
GaussianNB,overall_accuracy_equality,2,21,0.12536324195822252,0.48104301070254996
GaussianNB,overall_accuracy_equality,2,22,0.1216691811045256,0.40088130642089875
GaussianNB,overall_accuracy_equality,2,23,0.1316597188277192,0.4162426469406789
GaussianNB,overall_accuracy_equality,2,24,0.12625705510877433,0.4809189084460447
GaussianNB,overall_accuracy_equality,2,25,0.12800066406418123,0.3795493384609586
GaussianNB,overall_accuracy_equality,2,26,0.10675319494549992,0.33453974124132224
GaussianNB,overall_accuracy_equality,2,27,0.10206590867034562,0.41720815281185586
GaussianNB,overall_accuracy_equality,2,28,0.12410874515980544,0.4790718297796812
GaussianNB,overall_accuracy_equality,2,29,0.11188768273683344,0.400530571351598
GaussianNB,overall_accuracy_equality,2,30,0.14378262180512505,0.4462900523410305
GaussianNB,overall_accuracy_equality,2,31,0.12109368676713214,0.47983394247239186
GaussianNB,overall_accuracy_equality,2,32,0.12324756383284013,0.48301101771171473
GaussianNB,overall_accuracy_equality,2,33,0.12677778850544794,0.4643835786846847
GaussianNB,overall_accuracy_equality,2,34,0.1394790516496224,0.42286246175230613
GaussianNB,overall_accuracy_equality,2,35,0.09228694688555339,0.3099682681160265
GaussianNB,overall_accuracy_equality,2,36,0.12422079692936933,0.48007271468285295
GaussianNB,overall_accuracy_equality,2,37,0.12303582223851572,0.4775519551656237
GaussianNB,overall_accuracy_equality,2,38,0.1250338915243677,0.48060143548332135
GaussianNB,overall_accuracy_equality,2,39,0.1253536386529568,0.4813940678875714
GaussianNB,overall_accuracy_equality,2,40,0.1238742217482216,0.47847485163862047
GaussianNB,overall_accuracy_equality,2,41,0.11087517693325519,0.4178537771676624
GaussianNB,overall_accuracy_equality,2,42,0.11895415070260798,0.4805113155463536
GaussianNB,overall_accuracy_equality,2,43,0.16919839224681057,0.35699109084150055
GaussianNB,overall_accuracy_equality,2,44,0.12394371978772589,0.48359279424497537
GaussianNB,overall_accuracy_equality,2,45,0.10876493131932244,0.38002694191151154
GaussianNB,overall_accuracy_equality,2,46,0.12327810745597914,0.3908114974842751
GaussianNB,overall_accuracy_equality,2,47,0.12303171210206873,0.4798787947351143
GaussianNB,overall_accuracy_equality,2,48,0.13797036116174227,0.45814125330867195
GaussianNB,overall_accuracy_equality,2,49,0.14429752494501513,0.4462680041934436
GaussianNB,overall_accuracy_equality,2,50,0.11628799221030814,0.40167798580256076
GaussianNB,overall_accuracy_equality,2,51,0.10606399984126405,0.39686610159008207
GaussianNB,overall_accuracy_equality,2,52,0.12570237609881685,0.47928748289033635
GaussianNB,overall_accuracy_equality,2,53,0.1249015370973916,0.4775456219071166
GaussianNB,overall_accuracy_equality,2,54,0.12349105142674976,0.4805245185171558
GaussianNB,overall_accuracy_equality,2,55,0.1226608860697366,0.479766111829663
GaussianNB,overall_accuracy_equality,2,56,0.09868043499103651,0.42332584173956933
GaussianNB,overall_accuracy_equality,2,57,0.14205753516764472,0.4581611947911638
GaussianNB,overall_accuracy_equality,2,58,0.12286458006361256,0.47791034088664286
GaussianNB,overall_accuracy_equality,2,59,0.12089745103189037,0.39575557809039397
GaussianNB,overall_accuracy_equality,2,60,0.121659543122008,0.48150476711287304
GaussianNB,overall_accuracy_equality,2,61,0.12245133403038541,0.4811206521832839
