model,unfairness_metric,unfairness_weight,iteration,unfairness,kappa,protected_column_selected_prop
LogisticRegression,treatment_equality,0,66,0.07404025034083295,0.3723595915682987,0.0
LogisticRegression,treatment_equality,0,67,0.2616552236362135,0.38147281888208506,0.75
LogisticRegression,treatment_equality,0,68,0.1922210705152096,0.3858061379450546,0.25
LogisticRegression,treatment_equality,0,69,0.1669421802614163,0.3574436843137718,0.5
LogisticRegression,treatment_equality,0,70,0.16775374407999888,0.38750879010650985,0.5
LogisticRegression,treatment_equality,0,71,0.13431390157495626,0.3891971504837404,0.75
LogisticRegression,treatment_equality,0,72,0.1678982341888085,0.3959300400984549,0.5
LogisticRegression,treatment_equality,0,73,0.2529110799684012,0.3775123895658623,0.75
LogisticRegression,treatment_equality,0,74,0.18963891541194344,0.3807459400598113,0.25
LogisticRegression,treatment_equality,0,75,0.11923427898411942,0.4109274323130817,0.5
LogisticRegression,treatment_equality,0,76,0.10425884139273152,0.3808878765524292,0.75
LogisticRegression,treatment_equality,0,77,0.2832444246093963,0.34170593463929355,0.5
LogisticRegression,treatment_equality,0,78,0.11609803092621845,0.3731652640427319,0.75
LogisticRegression,treatment_equality,0,79,0.1474765445478487,0.33937228628752303,0.25
LogisticRegression,treatment_equality,0,80,0.2260605168338079,0.38287374023910026,0.25
LogisticRegression,treatment_equality,0,81,0.20586215589382847,0.4202558503532914,0.75
LogisticRegression,treatment_equality,0,82,0.16191749110127,0.3681628657738637,0.5
LogisticRegression,treatment_equality,0,83,0.12848497162185232,0.3938592892721397,0.75
LogisticRegression,treatment_equality,0,84,0.08688330388405141,0.40352084963893897,0.75
LogisticRegression,treatment_equality,0,85,0.06712522805647153,0.3718351624703201,0.0
LogisticRegression,treatment_equality,0,86,0.20857301337905554,0.4045270822852115,0.75
LogisticRegression,treatment_equality,0,87,0.10173370007964233,0.3784049701051326,0.75
LogisticRegression,treatment_equality,0,88,0.11037337412993176,0.3532151856785294,0.25
LogisticRegression,treatment_equality,0,89,0.3010991583160564,0.3704556837310237,1.0
LogisticRegression,treatment_equality,0,90,0.1958232993841344,0.3368121427902969,0.75
LogisticRegression,treatment_equality,0,91,0.2485280178659756,0.40449892124658615,0.75
LogisticRegression,treatment_equality,0,92,0.03053434633349955,0.3447858561491906,0.25
LogisticRegression,treatment_equality,0,93,0.1907889657720976,0.36641262030764815,0.75
LogisticRegression,treatment_equality,0,94,0.1578466325506148,0.3513356858481679,0.5
LogisticRegression,treatment_equality,0,95,0.1292876856539943,0.3668756096643314,0.25
LogisticRegression,treatment_equality,0,96,0.08566743359501783,0.4227382918830119,0.5
LogisticRegression,treatment_equality,0,97,0.030701452309280064,0.3723372594830998,0.5
LogisticRegression,treatment_equality,0,98,0.12191192995564895,0.3353149910572217,0.5
LogisticRegression,treatment_equality,0,99,0.16896023460340742,0.3331142335653721,0.5
LogisticRegression,treatment_equality,0,100,0.07716883288042789,0.3843891512026656,0.0
LogisticRegression,treatment_equality,1,1,0.10009346697477199,0.3559192639054496,0.0
LogisticRegression,treatment_equality,1,2,0.2085208104609616,0.3687565745528617,0.0
LogisticRegression,treatment_equality,1,3,0.06098492677260009,0.3619126899592077,0.25
LogisticRegression,treatment_equality,1,4,0.1130304018690608,0.360233090760903,0.0
LogisticRegression,treatment_equality,1,5,0.04644461635443986,0.3459767440215187,0.25
LogisticRegression,treatment_equality,1,6,0.12249630206705216,0.3623783470035655,0.0
LogisticRegression,treatment_equality,1,7,0.024054315459306225,0.34202525723034155,0.25
LogisticRegression,treatment_equality,1,8,0.03358838554273927,0.3933319081254835,0.0
LogisticRegression,treatment_equality,1,9,0.1366654265286461,0.3218304158556074,0.5
LogisticRegression,treatment_equality,1,10,0.1076617799872704,0.3772203938431474,0.25
LogisticRegression,treatment_equality,1,11,0.1596042782257586,0.3609218084804432,0.0
LogisticRegression,treatment_equality,1,12,0.136975279228158,0.3801138185029077,0.5
LogisticRegression,treatment_equality,1,13,0.1703495475208699,0.30224215224440004,0.0
LogisticRegression,treatment_equality,1,14,0.04708890443928035,0.3967599329430562,0.0
LogisticRegression,treatment_equality,1,15,0.1945271885253682,0.3894127181732073,0.0
LogisticRegression,treatment_equality,1,16,0.15899197643940474,0.4272268631662085,0.25
LogisticRegression,treatment_equality,1,17,0.25579603987017924,0.3878806260168934,0.25
LogisticRegression,treatment_equality,1,18,0.17713139519450458,0.3664644907539956,0.5
LogisticRegression,treatment_equality,1,19,0.09576598666349356,0.3717522966192031,0.0
LogisticRegression,treatment_equality,1,20,0.15754146567075214,0.3552686268418256,0.0
LogisticRegression,treatment_equality,1,21,0.12444290992750913,0.3688786826577317,0.0
LogisticRegression,treatment_equality,1,22,0.2509725771314011,0.3192691883093077,0.25
LogisticRegression,treatment_equality,1,23,0.054267468504809485,0.3572746209070493,0.0
LogisticRegression,treatment_equality,1,24,0.08160851817091637,0.4053322503917586,0.0
LogisticRegression,treatment_equality,1,25,0.198432156335003,0.3754134389690249,0.25
LogisticRegression,treatment_equality,1,26,0.1112523363624414,0.3677598416053541,0.5
LogisticRegression,treatment_equality,1,27,0.20523425624138925,0.3422938329506869,0.25
LogisticRegression,treatment_equality,1,28,0.025964711398823254,0.42000748282614425,0.0
LogisticRegression,treatment_equality,1,29,0.09784325329004152,0.364380402638786,0.25
LogisticRegression,treatment_equality,1,30,0.07113721650642912,0.3421943777699855,0.0
LogisticRegression,treatment_equality,1,31,0.22720772617933774,0.33770866253218346,0.0
LogisticRegression,treatment_equality,1,32,0.05023205716399118,0.32780441850916264,0.0
LogisticRegression,treatment_equality,1,33,0.16449151681743585,0.3605563369467867,0.25
LogisticRegression,treatment_equality,1,34,0.07176949817341155,0.2951348984099673,0.0
LogisticRegression,treatment_equality,1,35,0.0962363023852012,0.2593295367688146,0.0
LogisticRegression,treatment_equality,1,36,0.04679575339271128,0.3461119284255189,0.5
LogisticRegression,treatment_equality,1,37,0.11778179119160292,0.3681276220102674,0.0
LogisticRegression,treatment_equality,1,38,0.09744046550060896,0.3545705172302156,0.25
LogisticRegression,treatment_equality,1,39,0.1622004447961399,0.34322598873861176,0.0
LogisticRegression,treatment_equality,1,40,0.20534574227844665,0.32549741009710753,0.0
LogisticRegression,treatment_equality,1,41,0.1994345049623955,0.3134907622907633,0.25
LogisticRegression,treatment_equality,1,42,0.17172930492367952,0.3642897579272109,0.0
LogisticRegression,treatment_equality,1,43,0.04328279770618584,0.3201951957270714,0.0
LogisticRegression,treatment_equality,1,44,0.11986288577054476,0.43142389607536896,0.25
LogisticRegression,treatment_equality,1,45,0.13681660696766526,0.40367629256977133,0.25
LogisticRegression,treatment_equality,1,46,0.12312575858652874,0.354298395617079,0.0
LogisticRegression,treatment_equality,1,47,0.1468988612920041,0.4162919132050337,0.0
LogisticRegression,treatment_equality,1,48,0.06637929362828746,0.373166876740564,0.25
LogisticRegression,treatment_equality,1,49,0.1755936937684584,0.40432966094578615,0.5
LogisticRegression,treatment_equality,1,50,0.09609784770418996,0.3761439724392313,0.25
LogisticRegression,treatment_equality,1,51,0.12450613234915435,0.33609249451467593,0.25
LogisticRegression,treatment_equality,1,52,0.08038682927007818,0.35741568596950696,0.0
LogisticRegression,treatment_equality,1,53,0.11078103105510607,0.3192249468425318,0.0
LogisticRegression,treatment_equality,1,54,0.14502888673251016,0.4207234181531014,0.5
LogisticRegression,treatment_equality,1,55,0.05299752969504931,0.3830980071315627,0.0
LogisticRegression,treatment_equality,1,56,0.09698688848920337,0.3663276880148157,0.0
LogisticRegression,treatment_equality,1,57,0.10560281650972317,0.3235904080137841,0.0
LogisticRegression,treatment_equality,1,58,0.10925321749101756,0.3937036286218257,0.0
LogisticRegression,treatment_equality,1,59,0.191857834339908,0.34311461320906955,0.0
LogisticRegression,treatment_equality,1,60,0.07383850531205892,0.3626953790091746,0.0
LogisticRegression,treatment_equality,1,61,0.13787998232840165,0.3678723565416313,0.0
LogisticRegression,treatment_equality,1,62,0.2959698933368618,0.3632182128080131,0.0
LogisticRegression,treatment_equality,1,63,0.016203005544940724,0.3313572937805784,0.25
LogisticRegression,treatment_equality,1,64,0.23326822013859824,0.33082603915587183,0.0
LogisticRegression,treatment_equality,1,65,0.05916521877340195,0.315562341786132,0.0
LogisticRegression,treatment_equality,1,66,0.14064510430039465,0.3887232979661045,0.0
LogisticRegression,treatment_equality,1,67,0.15273441658048129,0.3249482891482323,0.25
LogisticRegression,treatment_equality,1,68,0.04122007385712195,0.36046749811252576,0.0
LogisticRegression,treatment_equality,1,69,0.06454143912283586,0.3930732985734563,0.25
LogisticRegression,treatment_equality,1,70,0.15586194772570414,0.3365183514280099,0.0
LogisticRegression,treatment_equality,1,71,0.0984365005171903,0.3257765126834121,0.25
LogisticRegression,treatment_equality,1,72,0.1089986772950883,0.33525778170353004,0.25
LogisticRegression,treatment_equality,1,73,0.09486563791788913,0.4090630503119545,0.5
LogisticRegression,treatment_equality,1,74,0.09100104593707893,0.3412772636276882,0.5
LogisticRegression,treatment_equality,1,75,0.051146514208980864,0.33915816702268137,0.25
LogisticRegression,treatment_equality,1,76,0.2385218797743039,0.2992026297476193,0.25
LogisticRegression,treatment_equality,1,77,0.21374674927795428,0.3803836848543928,0.0
LogisticRegression,treatment_equality,1,78,0.10449182452312078,0.31358406310346465,0.0
LogisticRegression,treatment_equality,1,79,0.1245053817889718,0.3613507628559397,0.5
LogisticRegression,treatment_equality,1,80,0.19047511187900396,0.3560584076118675,0.25
LogisticRegression,treatment_equality,1,81,0.1488701410763521,0.3412569334971761,0.25
LogisticRegression,treatment_equality,1,82,0.1691114090356061,0.3312682101952988,0.5
LogisticRegression,treatment_equality,1,83,0.08526297172441191,0.3759637513094236,0.0
LogisticRegression,treatment_equality,1,84,0.11100937030740238,0.32925045480422555,0.0
LogisticRegression,treatment_equality,1,85,0.13343392843681132,0.3311921482285332,0.25
LogisticRegression,treatment_equality,1,86,0.08729784336080018,0.3642092869475999,0.0
LogisticRegression,treatment_equality,1,87,0.09927549254589156,0.368480022826695,0.0
LogisticRegression,treatment_equality,1,88,0.11285968827206552,0.30308476987647226,0.25
LogisticRegression,treatment_equality,1,89,0.1364031044723903,0.3845842274237831,0.0
LogisticRegression,treatment_equality,1,90,0.049117857581378765,0.2728618781504499,0.25
LogisticRegression,treatment_equality,1,91,0.23326128870824556,0.3542551151799231,0.25
LogisticRegression,treatment_equality,1,92,0.05690412802488967,0.3960092742367405,0.25
LogisticRegression,treatment_equality,1,93,0.19480376783919226,0.3603495068103926,0.0
LogisticRegression,treatment_equality,1,94,0.23474862057109994,0.3455771663860021,0.75
LogisticRegression,treatment_equality,1,95,0.1663788711660288,0.3585966574628938,0.0
LogisticRegression,treatment_equality,1,96,0.12771105893101084,0.33986525797074074,0.0
LogisticRegression,treatment_equality,1,97,0.12333362508411602,0.3493664180568309,0.0
LogisticRegression,treatment_equality,1,98,0.15442377043712566,0.3403431408249385,0.25
LogisticRegression,treatment_equality,1,99,0.1927932210107796,0.31461867588849524,0.0
LogisticRegression,treatment_equality,1,100,0.09847226425882627,0.36753180616392295,0.0
LogisticRegression,treatment_equality,2,1,0.09838385145723837,0.351724902971818,0.0
LogisticRegression,treatment_equality,2,2,0.21280885564205526,0.31108419160361,0.25
LogisticRegression,treatment_equality,2,3,0.08692186306925823,0.3821750570549111,0.0
LogisticRegression,treatment_equality,2,4,0.21808139187487,0.3737136666359231,0.0
LogisticRegression,treatment_equality,2,5,0.14406341125021646,0.3497703104257808,0.5
LogisticRegression,treatment_equality,2,6,0.17454146439334872,0.3629445647114447,0.5
LogisticRegression,treatment_equality,2,7,0.14661882549112235,0.3178080115382464,0.25
LogisticRegression,treatment_equality,2,8,0.07014615368831356,0.3661698097385409,0.0
LogisticRegression,treatment_equality,2,9,0.1406505992357044,0.29399427864160776,0.25
LogisticRegression,treatment_equality,2,10,0.15617875862213468,0.3313819255616085,0.0
LogisticRegression,treatment_equality,2,11,0.19100352753077102,0.34731143448813273,0.5
LogisticRegression,treatment_equality,2,12,0.07080634545072009,0.3818117252474526,0.5
LogisticRegression,treatment_equality,2,13,0.17196476973179936,0.3942530223099804,0.25
LogisticRegression,treatment_equality,2,14,0.037517888919101634,0.3337947864359102,0.25
LogisticRegression,treatment_equality,2,15,0.2199216755673013,0.3637741065714183,0.0
LogisticRegression,treatment_equality,2,16,0.13258515631687626,0.3490401358860233,0.25
LogisticRegression,treatment_equality,2,17,0.22785940618983044,0.3670547353980575,0.25
LogisticRegression,treatment_equality,2,18,0.17311991338413013,0.31339717343051954,0.25
LogisticRegression,treatment_equality,2,19,0.0850746365062234,0.3427478074148761,0.5
LogisticRegression,treatment_equality,2,20,0.14770189608621165,0.3329447612613402,0.0
LogisticRegression,treatment_equality,2,21,0.10090109864510637,0.34498540178857884,0.0
LogisticRegression,treatment_equality,2,22,0.18637802343690504,0.27605258998816623,0.5
LogisticRegression,treatment_equality,2,23,0.332822820783772,0.3862623219484636,0.5
LogisticRegression,treatment_equality,2,24,0.18450891483840254,0.3707120751215564,0.75
LogisticRegression,treatment_equality,2,25,0.19420850884841398,0.35496073598289835,0.5
LogisticRegression,treatment_equality,2,26,0.031841904952500284,0.30509508711967315,0.25
LogisticRegression,treatment_equality,2,27,0.3021975532774534,0.3823103436884234,0.5
LogisticRegression,treatment_equality,2,28,0.161317558702216,0.4186888351598024,0.0
LogisticRegression,treatment_equality,2,29,0.20111134442087447,0.3866375505943905,0.25
LogisticRegression,treatment_equality,2,30,0.12707769539800198,0.3491478039229784,0.25
LogisticRegression,treatment_equality,2,31,0.1304788322200859,0.34434323754084145,0.25
LogisticRegression,treatment_equality,2,32,0.08619126790202156,0.3048509565518399,0.0
LogisticRegression,treatment_equality,2,33,0.14022870060952805,0.3382975036731383,0.25
LogisticRegression,treatment_equality,2,34,0.07552980381496391,0.3220439173190185,0.0
LogisticRegression,treatment_equality,2,35,0.1057850958400681,0.3258367909219632,0.0
LogisticRegression,treatment_equality,2,36,0.16837485622555431,0.3177615330104321,0.25
LogisticRegression,treatment_equality,2,37,0.04525111087114467,0.35958863016993925,0.0
LogisticRegression,treatment_equality,2,38,0.18593215035248772,0.36425037307629415,0.25
LogisticRegression,treatment_equality,2,39,0.28055181119633105,0.3426104394273921,0.25
LogisticRegression,treatment_equality,2,40,0.11981628861532034,0.3279383780903256,0.0
LogisticRegression,treatment_equality,2,41,0.12420838868626473,0.3254194393258188,0.25
LogisticRegression,treatment_equality,2,42,0.06548766542634613,0.2799263136958153,0.25
LogisticRegression,treatment_equality,2,43,0.16571266860720416,0.36362530221104783,0.0
LogisticRegression,treatment_equality,2,44,0.15359528284193752,0.42028591927491693,0.25
LogisticRegression,treatment_equality,2,45,0.07570181082812408,0.3378182164752901,0.25
LogisticRegression,treatment_equality,2,46,0.19162141215399894,0.3682729066456377,0.25
LogisticRegression,treatment_equality,2,47,0.0803374662355405,0.3432791590098889,0.25
LogisticRegression,treatment_equality,2,48,0.1221996180671892,0.3337014281201448,0.0
LogisticRegression,treatment_equality,2,49,0.0966454202148177,0.3680425603083903,0.75
LogisticRegression,treatment_equality,2,50,0.0800269565042919,0.3142307710541781,0.25
LogisticRegression,treatment_equality,2,51,0.19618797952689984,0.3827281473283123,0.5
LogisticRegression,treatment_equality,2,52,0.27002753369109656,0.3715139308394656,0.0
LogisticRegression,treatment_equality,2,53,0.052780782319422265,0.2807638962292897,0.0
LogisticRegression,treatment_equality,2,54,0.1625259436704531,0.3845262922039856,0.25
LogisticRegression,treatment_equality,2,55,0.148132388544837,0.3484688295777265,0.25
LogisticRegression,treatment_equality,2,56,0.21773872445304987,0.36665480711296217,0.25
LogisticRegression,treatment_equality,2,57,0.10047823081350103,0.3752538135642398,0.0
LogisticRegression,treatment_equality,2,58,0.08352722445317913,0.3651636526675081,0.0
LogisticRegression,treatment_equality,2,59,0.04877586314393362,0.3902731145677161,0.0
LogisticRegression,treatment_equality,2,60,0.023259770207700203,0.3991079072723919,0.25
LogisticRegression,treatment_equality,2,61,0.12054175185880915,0.3917638980167404,0.25
LogisticRegression,treatment_equality,2,62,0.29050020073084515,0.3343234758166033,0.0
LogisticRegression,treatment_equality,2,63,0.21177752941093675,0.3693029873218544,0.5
LogisticRegression,treatment_equality,2,64,0.09882272799062013,0.3701513074570149,0.0
LogisticRegression,treatment_equality,2,65,0.2278906459795964,0.3519967905959153,0.25
LogisticRegression,treatment_equality,2,66,0.08701580739810208,0.3296210636828709,0.0
LogisticRegression,treatment_equality,2,67,0.12598989992060153,0.3566284237707644,0.5
LogisticRegression,treatment_equality,2,68,0.11592741722920287,0.3170362869671197,0.0
LogisticRegression,treatment_equality,2,69,0.0903249532673305,0.3383243286009274,0.0
LogisticRegression,treatment_equality,2,70,0.08015630038168542,0.3590729396330666,0.5
LogisticRegression,treatment_equality,2,71,0.20066127618095994,0.39326350162788337,0.5
LogisticRegression,treatment_equality,2,72,0.04402929595413063,0.3559545380683932,0.75
LogisticRegression,treatment_equality,2,73,0.1961330924441788,0.39777477594930016,0.0
LogisticRegression,treatment_equality,2,74,0.12305198752999096,0.3698827429145328,0.5
LogisticRegression,treatment_equality,2,75,0.07709199720172624,0.3905844877251609,0.25
LogisticRegression,treatment_equality,2,76,0.13112831701985728,0.3753398973890984,0.5
LogisticRegression,treatment_equality,2,77,0.2857991699011614,0.3132331211424845,0.0
LogisticRegression,treatment_equality,2,78,0.1911202776534485,0.3716831489390179,0.25
LogisticRegression,treatment_equality,2,79,0.0857369753888437,0.3575339330074142,0.0
LogisticRegression,treatment_equality,2,80,0.21430087560060235,0.3913537765168192,0.25
LogisticRegression,treatment_equality,2,81,0.05948520334092339,0.3023105589271349,0.25
LogisticRegression,treatment_equality,2,82,0.06390435015874901,0.356930383418798,0.25
LogisticRegression,treatment_equality,2,83,0.11446699952333915,0.3061955886426781,0.5
LogisticRegression,treatment_equality,2,84,0.16081673858810933,0.27634147819315835,0.25
LogisticRegression,treatment_equality,2,85,0.15340099356502512,0.31427143707966704,0.5
LogisticRegression,treatment_equality,2,86,0.08560417126755547,0.3249878164822413,0.25
LogisticRegression,treatment_equality,2,87,0.12129581664824725,0.3919002754655764,0.0
LogisticRegression,treatment_equality,2,88,0.1105549045605466,0.3050488148987163,0.25
LogisticRegression,treatment_equality,2,89,0.19360136731005653,0.3696415730128541,0.5
LogisticRegression,treatment_equality,2,90,0.10548913400406533,0.33014876016683714,0.5
LogisticRegression,treatment_equality,2,91,0.24239048815682904,0.3240668987152604,0.25
LogisticRegression,treatment_equality,2,92,0.1413018777916278,0.3937212831485421,0.0
LogisticRegression,treatment_equality,2,93,0.1476243083070203,0.3292517363050754,0.25
LogisticRegression,treatment_equality,2,94,0.13057140878890633,0.3605048906730027,0.5
LogisticRegression,treatment_equality,2,95,0.08980080252329689,0.33541978232915737,0.25
LogisticRegression,treatment_equality,2,96,0.10204726602250903,0.3591408769429388,0.0
LogisticRegression,treatment_equality,2,97,0.12378377951252127,0.3316580111269637,0.25
LogisticRegression,treatment_equality,2,98,0.0966720244049116,0.3748905295910274,0.25
LogisticRegression,treatment_equality,2,99,0.08107995000004173,0.3186801168542611,0.25
LogisticRegression,treatment_equality,2,100,0.13293503082093647,0.3650833417235675,0.0
LogisticRegression,treatment_equality,3,1,0.07411626480771649,0.3562856806826944,0.0
LogisticRegression,treatment_equality,3,2,0.1670041003314548,0.3133379574332168,0.25
LogisticRegression,treatment_equality,3,3,0.051125644650214665,0.3893666951293966,0.25
LogisticRegression,treatment_equality,3,4,0.15498408296156194,0.3877491789732879,0.0
LogisticRegression,treatment_equality,3,5,0.0720255011364766,0.3749579231659363,0.25
LogisticRegression,treatment_equality,3,6,0.16013943095806707,0.3625957613914851,0.5
LogisticRegression,treatment_equality,3,7,0.1846504843798969,0.3066066159280403,0.25
LogisticRegression,treatment_equality,3,8,0.07433325113838851,0.3293933289143142,0.0
LogisticRegression,treatment_equality,3,9,0.09744327397123834,0.3304949191663423,0.25
LogisticRegression,treatment_equality,3,10,0.07919382486345455,0.32725836896866106,0.0
LogisticRegression,treatment_equality,3,11,0.11313669544081925,0.3013440026629561,0.5
LogisticRegression,treatment_equality,3,12,0.17687408479041292,0.35256189898696394,0.5
LogisticRegression,treatment_equality,3,13,0.13935977026437724,0.4072040107247589,0.5
LogisticRegression,treatment_equality,3,14,0.043843597868265916,0.2537912636495712,0.25
LogisticRegression,treatment_equality,3,15,0.2259925168658179,0.3168089751539905,0.0
LogisticRegression,treatment_equality,3,16,0.10177860139859404,0.39063925813262695,0.25
LogisticRegression,treatment_equality,3,17,0.2501281833700481,0.25540189701897226,0.5
LogisticRegression,treatment_equality,3,18,0.2621410249013587,0.30668167889432285,0.25
LogisticRegression,treatment_equality,3,19,0.18939346086947495,0.361202446400411,0.25
LogisticRegression,treatment_equality,3,20,0.07872042664497693,0.2974290677671011,0.0
LogisticRegression,treatment_equality,3,21,0.15422621034660766,0.36542760546060976,0.0
LogisticRegression,treatment_equality,3,22,0.1756661788008141,0.3485748791416555,0.5
LogisticRegression,treatment_equality,3,23,0.2277680947391257,0.3909695134867585,0.25
LogisticRegression,treatment_equality,3,24,0.1999947455803792,0.3660070011927469,0.5
LogisticRegression,treatment_equality,3,25,0.22102224900105255,0.35415857422739816,0.5
LogisticRegression,treatment_equality,3,26,0.08379713182588819,0.27757176130765554,0.25
LogisticRegression,treatment_equality,3,27,0.22711611700555856,0.3803476303117001,0.5
LogisticRegression,treatment_equality,3,28,0.11431988364768104,0.3870926162526019,0.0
LogisticRegression,treatment_equality,3,29,0.2302995590310492,0.3927145867409988,0.25
LogisticRegression,treatment_equality,3,30,0.19922831614424688,0.3367250528737666,0.5
LogisticRegression,treatment_equality,3,31,0.18627086823146352,0.30521538897808503,0.25
LogisticRegression,treatment_equality,3,32,0.07209510055311028,0.4038669369218105,0.0
LogisticRegression,treatment_equality,3,33,0.21300971746608585,0.4062149586068672,0.5
LogisticRegression,treatment_equality,3,34,0.06848095990246095,0.2934458333559018,0.0
LogisticRegression,treatment_equality,3,35,0.051973573747744695,0.28710157261950753,0.0
LogisticRegression,treatment_equality,3,36,0.13590937637278644,0.31289964729629305,0.5
LogisticRegression,treatment_equality,3,37,0.041758213721232784,0.4122070857599819,0.25
LogisticRegression,treatment_equality,3,38,0.15085326709860922,0.33571151402570565,0.25
LogisticRegression,treatment_equality,3,39,0.2534688037844232,0.3764918679875499,0.25
LogisticRegression,treatment_equality,3,40,0.16265766745264545,0.365724241744238,0.0
LogisticRegression,treatment_equality,3,41,0.2630220959190106,0.2849826932843567,0.25
LogisticRegression,treatment_equality,3,42,0.1197887967460192,0.2895597628999112,0.5
LogisticRegression,treatment_equality,3,43,0.03692092372656822,0.2670597797810622,0.25
LogisticRegression,treatment_equality,3,44,0.10899849105411756,0.35139268211587577,0.0
LogisticRegression,treatment_equality,3,45,0.23802814423549046,0.3469267939262157,0.0
LogisticRegression,treatment_equality,3,46,0.19186238127643196,0.26344944901722545,0.5
LogisticRegression,treatment_equality,3,47,0.15369951463950726,0.3305676444146959,0.25
LogisticRegression,treatment_equality,3,48,0.11288219013161288,0.33582512816596066,0.0
LogisticRegression,treatment_equality,3,49,0.0415101508577953,0.3023637216506541,0.75
LogisticRegression,treatment_equality,3,50,0.18793988636007547,0.3135115233965972,0.25
LogisticRegression,treatment_equality,3,51,0.1297428476442338,0.3433513556850234,0.5
LogisticRegression,treatment_equality,3,52,0.22247995265587803,0.3354233291661891,0.0
LogisticRegression,treatment_equality,3,53,0.09715634134895576,0.3363752927892436,0.25
LogisticRegression,treatment_equality,3,54,0.16413998046277875,0.36637965299860026,0.25
LogisticRegression,treatment_equality,3,55,0.08565730433934922,0.3123340668083071,0.25
LogisticRegression,treatment_equality,3,56,0.009843573792670035,0.3653614943702112,0.25
LogisticRegression,treatment_equality,3,57,0.106476902437891,0.34592762517352105,0.0
LogisticRegression,treatment_equality,3,58,0.1912885084713769,0.3982520465586487,0.0
LogisticRegression,treatment_equality,3,59,0.07174290817923852,0.3276208954957689,0.25
LogisticRegression,treatment_equality,3,60,0.05460693909235784,0.3261183803537505,0.0
LogisticRegression,treatment_equality,3,61,0.07904755126179927,0.3621511584368582,0.25
LogisticRegression,treatment_equality,3,62,0.1912441185980176,0.3591673153379333,0.0
LogisticRegression,treatment_equality,3,63,0.12354135964126098,0.3815538941779872,0.5
LogisticRegression,treatment_equality,3,64,0.20030462897200774,0.3726642616846957,0.0
LogisticRegression,treatment_equality,3,65,0.12054340144529413,0.33755992589379,0.25
LogisticRegression,treatment_equality,3,66,0.11978374202182435,0.3582703347371923,0.25
LogisticRegression,treatment_equality,3,67,0.1422400102567308,0.3876404299885389,0.25
LogisticRegression,treatment_equality,3,68,0.19742759843131574,0.4076265851419963,0.5
LogisticRegression,treatment_equality,3,69,0.0832400515231348,0.3845362457380045,0.0
LogisticRegression,treatment_equality,3,70,0.17800422345104938,0.2766588889262158,0.5
LogisticRegression,treatment_equality,3,71,0.19195411166744453,0.3740913296336247,0.5
LogisticRegression,treatment_equality,3,72,0.20620398285504596,0.3543714145124081,0.5
LogisticRegression,treatment_equality,3,73,0.3258560850299297,0.3277764457424803,0.0
LogisticRegression,treatment_equality,3,74,0.05008594565972749,0.3219550182871745,0.5
LogisticRegression,treatment_equality,3,75,0.08216392191268379,0.3472551372313221,0.0
LogisticRegression,treatment_equality,3,76,0.09860846140211316,0.3582490474827887,0.5
LogisticRegression,treatment_equality,3,77,0.0665092035318576,0.336010174308954,0.25
LogisticRegression,treatment_equality,3,78,0.15008436755453047,0.3425704058629156,0.0
LogisticRegression,treatment_equality,3,79,0.08295853662931887,0.3581260224687787,0.25
LogisticRegression,treatment_equality,3,80,0.14087716938469708,0.4033583492154797,0.25
LogisticRegression,treatment_equality,3,81,0.13527342000220538,0.3369566299193062,0.25
LogisticRegression,treatment_equality,3,82,0.09678273827184272,0.3442922025622291,0.25
LogisticRegression,treatment_equality,3,83,0.05369573734354013,0.329663842345724,0.25
LogisticRegression,treatment_equality,3,84,0.1357045502061311,0.3094705911994393,0.25
LogisticRegression,treatment_equality,3,85,0.2231334682146742,0.3334095169261182,0.5
LogisticRegression,treatment_equality,3,86,0.06431290097481683,0.39359316867671024,0.25
LogisticRegression,treatment_equality,3,87,0.06920662900805077,0.2528728182247672,0.0
LogisticRegression,treatment_equality,3,88,0.03522251931215403,0.2680925940061063,0.25
LogisticRegression,treatment_equality,3,89,0.10128978230534276,0.3275646758518587,0.0
LogisticRegression,treatment_equality,3,90,0.052280742006002,0.30897891553659906,0.25
LogisticRegression,treatment_equality,3,91,0.08231710966909682,0.34591188824924746,0.25
LogisticRegression,treatment_equality,3,92,0.16965191766467785,0.3397806046735956,0.25
LogisticRegression,treatment_equality,3,93,0.1308204333681785,0.3275785271994174,0.25
LogisticRegression,treatment_equality,3,94,0.11447010813787672,0.25605520628107176,0.5
LogisticRegression,treatment_equality,3,95,0.20365661409083596,0.3606848429020555,0.0
LogisticRegression,treatment_equality,3,96,0.01831686591908216,0.23666842106172525,0.25
LogisticRegression,treatment_equality,3,97,0.05733656186532845,0.3260032355802973,0.0
LogisticRegression,treatment_equality,3,98,0.11233152093254696,0.3815883975578607,0.25
LogisticRegression,treatment_equality,3,99,0.13214200448084565,0.326858074712718,0.25
LogisticRegression,treatment_equality,3,100,0.1427781004208412,0.3220909334002714,0.25
LogisticRegression,treatment_equality,4,1,0.14795988888768075,0.3514060286518384,0.0
LogisticRegression,treatment_equality,4,2,0.17927953455204015,0.2991170300852335,0.5
LogisticRegression,treatment_equality,4,3,0.1307721419247335,0.3798176008795593,0.25
LogisticRegression,treatment_equality,4,4,0.1468479896378654,0.4128460616686754,0.0
LogisticRegression,treatment_equality,4,5,0.1017909284719519,0.3718008808830506,0.25
LogisticRegression,treatment_equality,4,6,0.1248574967604136,0.3172255948470589,0.5
