model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,1,93,0.1422377802348635,0.6259103712509866,0.0
GaussianNB,overall_accuracy_equality,1,94,0.08785372021873951,0.5970430227421396,0.75
GaussianNB,overall_accuracy_equality,1,95,0.14523728792115081,0.6098236466363111,0.5
GaussianNB,overall_accuracy_equality,1,96,0.06377004805999859,0.6375622948071753,0.25
GaussianNB,overall_accuracy_equality,1,97,0.12488306355495786,0.6243942256840507,0.25
GaussianNB,overall_accuracy_equality,1,98,0.09156673099402149,0.6504633793235484,0.5
GaussianNB,overall_accuracy_equality,1,99,0.09247256885551439,0.6507417426087014,0.0
GaussianNB,overall_accuracy_equality,1,100,0.0693309203613928,0.6356179220706731,0.25
GaussianNB,overall_accuracy_equality,2,1,0.1077905427905428,0.5728088270619565,0.25
GaussianNB,overall_accuracy_equality,2,2,0.10291005291005292,0.6170895320723435,0.25
GaussianNB,overall_accuracy_equality,2,3,0.06174106511051816,0.6105690676479295,0.75
GaussianNB,overall_accuracy_equality,2,4,0.10710555062545044,0.6010714432254277,0.0
GaussianNB,overall_accuracy_equality,2,5,0.11279870581513775,0.6199737456912361,0.0
GaussianNB,overall_accuracy_equality,2,6,0.08266833945985336,0.6068143408305048,0.25
GaussianNB,overall_accuracy_equality,2,7,0.12147927203705233,0.6048392089711747,0.25
GaussianNB,overall_accuracy_equality,2,8,0.06955241377543174,0.6157492493508732,0.0
GaussianNB,overall_accuracy_equality,2,9,0.040312479891159464,0.6222120184867571,1.0
GaussianNB,overall_accuracy_equality,2,10,0.06980104412628985,0.6164028869337519,0.0
GaussianNB,overall_accuracy_equality,2,11,0.12489043722047377,0.591740881857161,0.5
GaussianNB,overall_accuracy_equality,2,12,0.09638468034635085,0.6009663038361277,0.25
GaussianNB,overall_accuracy_equality,2,13,0.11396563651129864,0.6129680955421191,0.0
