model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,0,86,0.17895906194265734,0.8100752244525617,0.0
GaussianNB,overall_accuracy_equality,0,87,0.1801490267179142,0.810876474797598,0.0
GaussianNB,overall_accuracy_equality,0,88,0.18000054450709013,0.8101752564171434,0.0
GaussianNB,overall_accuracy_equality,0,89,0.18042703766303977,0.8096722328802877,0.0
GaussianNB,overall_accuracy_equality,0,90,0.17968933143134744,0.8109442399682016,0.0
GaussianNB,overall_accuracy_equality,0,91,0.17909027363563024,0.8103201150406728,0.0
GaussianNB,overall_accuracy_equality,0,92,0.1794234176240058,0.8100639476742633,0.0
GaussianNB,overall_accuracy_equality,0,93,0.17943678398723276,0.8105636363638602,0.0
GaussianNB,overall_accuracy_equality,0,94,0.18071512487747843,0.8103805953591352,0.0
GaussianNB,overall_accuracy_equality,0,95,0.17878763556281352,0.8103738754519908,0.0
GaussianNB,overall_accuracy_equality,0,96,0.1792467272204675,0.8102328595070168,0.0
GaussianNB,overall_accuracy_equality,0,97,0.17927628790860667,0.8109193551687728,0.0
GaussianNB,overall_accuracy_equality,0,98,0.1797362550888287,0.8098556560227045,0.0
GaussianNB,overall_accuracy_equality,0,99,0.17879683733802118,0.810551044809449,0.0
GaussianNB,overall_accuracy_equality,0,100,0.17948695995752853,0.8109074335696889,0.0
GaussianNB,overall_accuracy_equality,1,1,0.07452104614712338,0.7740932526260278,0.0
GaussianNB,overall_accuracy_equality,1,2,0.07574814629687582,0.7710708540225533,0.0
GaussianNB,overall_accuracy_equality,1,3,0.08546195654124242,0.7733508205624396,0.0
GaussianNB,overall_accuracy_equality,1,4,0.08633421953650167,0.7727383689667284,0.0
GaussianNB,overall_accuracy_equality,1,5,0.07432171852487152,0.7708030575264496,0.0
GaussianNB,overall_accuracy_equality,1,6,0.07436030160972032,0.7722310322632673,0.0
GaussianNB,overall_accuracy_equality,1,7,0.056327540074971455,0.7661236782327046,0.0
GaussianNB,overall_accuracy_equality,1,8,0.0726096330865352,0.7700566579153292,0.0
GaussianNB,overall_accuracy_equality,1,9,0.08427510190742915,0.7751165633259902,0.0
GaussianNB,overall_accuracy_equality,1,10,0.07448323164271631,0.77070471327809,0.0
GaussianNB,overall_accuracy_equality,1,11,0.08711150956286129,0.7724332348941518,0.0
GaussianNB,overall_accuracy_equality,1,12,0.08619664567270824,0.7736755934820466,0.0
GaussianNB,overall_accuracy_equality,1,13,0.07494319218783302,0.7715457296438418,0.0
GaussianNB,overall_accuracy_equality,1,14,0.07830474121526002,0.7753030208183103,0.0
GaussianNB,overall_accuracy_equality,1,15,0.08750772757879813,0.7758910886178053,0.0
GaussianNB,overall_accuracy_equality,1,16,0.08515455064066516,0.772008944904054,0.0
GaussianNB,overall_accuracy_equality,1,17,0.08767953512976348,0.7748560150314436,0.0
GaussianNB,overall_accuracy_equality,1,18,0.07464491772084181,0.7721231484921852,0.0
GaussianNB,overall_accuracy_equality,1,19,0.0738051337017713,0.7717995392298098,0.0
GaussianNB,overall_accuracy_equality,1,20,0.08566205689183812,0.7753978378858378,0.0
GaussianNB,overall_accuracy_equality,1,21,0.08898323496807284,0.7748319272023925,0.0
GaussianNB,overall_accuracy_equality,1,22,0.08806632561017502,0.773470379782853,0.0
GaussianNB,overall_accuracy_equality,1,23,0.09784172177098974,0.7764300247568601,0.0
